Sample.Name,ID,Continent,Country,Region,Strain,Collection,Latitude,Longitude,Year.of.Collection,Pot.Field,Host,Status_world,Status_ext_eur,Status_recent_ext_eur,Mating.type,fs_level_1,fs_level_2,fs_level_3,fs_level_4,fs_level_5,fs_level_6,fs_level_7,fs_level_8,fs_level_9,fs_level_10,anc1,anc2,anc3,anc4,anc5,anc6,anc7,anc8,anc9
NCSU_TR_01_19,SRR19456487,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR8,TUR13,1E-05,1E-05,1E-05,1E-05,1E-05,0.387118,0.612812,1E-05,1E-05
NCSU_TR_01_20,SRR19456410,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR3,TUR5,TUR8,1E-05,1E-05,1E-05,1E-05,1E-05,0.006869,0.993061,1E-05,1E-05
NCSU_TR_02_01,SRR19456578,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR10,0.010038,0.058507,1E-05,1E-05,1E-05,0.08216,0.841859,0.007396,1E-05
NCSU_TR_02_02,SRR19456596,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.046575,1E-05,1E-05,1E-05,0.006648,0.24227,0.69301,0.011457,1E-05
NCSU_TR_02_04,SRR19456486,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR8,TUR12,1E-05,1E-05,1E-05,1E-05,1E-05,0.560887,0.439043,1E-05,1E-05
NCSU_TR_02_09,SRR19456485,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR8,TUR13,1E-05,1E-05,1E-05,1E-05,1E-05,0.464301,0.535629,1E-05,1E-05
NCSU_TR_02_10,SRR19456577,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.107528,0.038045,1E-05,1E-05,0.011606,0.17794,0.664841,1E-05,1E-05
NCSU_TR_02_13,SRR19456500,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,ME,ME,ME,ISR+TUR,TUR4,TUR4,TUR4,TUR4,TUR2,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_02_14,SRR19456595,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.031081,1E-05,1E-05,1E-05,1E-05,0.190677,0.773801,0.004391,1E-05
NCSU_TR_02_16,SRR19456576,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.018522,0.043977,1E-05,1E-05,0.009065,0.288477,0.634152,0.005776,1E-05
NCSU_TR_02_17,SRR19456409,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR3,TUR5,TUR8,1E-05,1E-05,1E-05,1E-05,1E-05,0.039394,0.960536,1E-05,1E-05
NCSU_TR_02_18,SRR19456499,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,ME,ME,ME,ISR+TUR,TUR4,TUR4,TUR4,TUR4,TUR2,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_02_20,SRR19456574,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR3,TUR5,TUR6,TUR9,1E-05,1E-05,0.014221,1E-05,1E-05,0.022227,0.963491,1E-05,1E-05
NCSU_TR_02_21,SRR19456594,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.062319,1E-05,1E-05,1E-05,0.03161,0.283081,0.62294,1E-05,1E-05
NCSU_TR_02_23,SRR19456408,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR1,TUR1,TUR1,TUR1,TUR4,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_03_01,SRR19456484,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR8,TUR12,1E-05,1E-05,1E-05,1E-05,1E-05,0.520442,0.479488,1E-05,1E-05
NCSU_TR_03_03,SRR19456492,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,ME,ME,ME,ISR+TUR,TUR4,TUR4,TUR4,TUR4,TUR2,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_03_11,SRR19456592,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,1E-05,1E-05,1E-05,1E-05,1E-05,0.248037,0.751893,1E-05,1E-05
NCSU_TR_03_13,SRR19456418,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR8,TUR13,1E-05,1E-05,0.001112,1E-05,1E-05,0.417911,0.580917,1E-05,1E-05
NCSU_TR_03_14,SRR19456498,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,ME,ME,ME,ISR+TUR,TUR4,TUR4,TUR4,TUR4,TUR2,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_03_16,SRR19456406,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR1,TUR1,TUR1,TUR1,TUR3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_03_17,SRR19456573,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR10,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_03_19,SRR19456497,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,ME,ME,ME,ISR+TUR,ISR+TUR,ISR+TUR,ISR+TUR,ISR+TUR,ISR+TUR,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_03_20,SRR19456417,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR9,TUR14,1E-05,1E-05,1E-05,1E-05,1E-05,0.069936,0.929994,1E-05,1E-05
NCSU_TR_03_23,SRR19456572,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR3,TUR5,TUR6,TUR9,1E-05,1E-05,0.003941,1E-05,1E-05,0.003446,0.992554,1E-05,1E-05
NCSU_TR_04_01,SRR19456590,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,1E-05,1E-05,1E-05,1E-05,1E-05,0.179617,0.820313,1E-05,1E-05
NCSU_TR_04_03,SRR19456404,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR1,TUR1,TUR1,TUR1,TUR3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_04_05,SRR19456403,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR1,TUR1,TUR1,TUR1,TUR4,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_04_06,SRR19456589,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,1E-05,1E-05,1E-05,1E-05,1E-05,0.215338,0.784592,1E-05,1E-05
NCSU_TR_04_08,SRR19456588,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,1E-05,1E-05,1E-05,1E-05,0.005731,0.192376,0.801473,0.00037,1E-05
NCSU_TR_04_09,SRR19456587,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.058801,1E-05,1E-05,1E-05,1E-05,0.14713,0.794009,1E-05,1E-05
NCSU_TR_04_10,SRR19456496,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,ME,ME,ME,ISR+TUR,TUR4,TUR4,TUR4,TUR4,TUR1,1E-05,0.506465,1E-05,1E-05,0.493465,1E-05,1E-05,1E-05,1E-05
NCSU_TR_04_17,SRR19456402,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR6,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_04_19,SRR19456495,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,ME,ME,ME,ISR+TUR,TUR4,TUR4,TUR4,TUR4,TUR2,1E-05,0.999911,1E-05,1.9E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_04_22,SRR19456401,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR10,1E-05,0.045375,1E-05,1E-05,1E-05,0.096967,0.857597,1E-05,1E-05
NCSU_TR_04_23,SRR19456400,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR3,TUR5,TUR8,1E-05,1E-05,0.002896,1E-05,1E-05,0.029698,0.967347,1E-05,1E-05
NCSU_TR_04_24,SRR19456585,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.005337,0.022613,1E-05,1E-05,0.020926,0.277877,0.665727,0.007489,1E-05
NCSU_TR_05_01,SRR19456494,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,ME,ME,ME,ISR+TUR,ISR+TUR,ISR+TUR,ISR+TUR,ISR+TUR,ISR+TUR,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_05_02,SRR19456399,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR7,1E-05,1E-05,1E-05,1E-05,1E-05,0.06522,0.93471,1E-05,1E-05
NCSU_TR_05_03,SRR19456398,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR7,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_05_04,SRR19456493,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,ME,ME,ME,ISR+TUR,TUR4,TUR4,TUR4,TUR4,TUR2,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_TR_05_05,SRR19456397,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR6,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_05_06,SRR19456396,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR6,1E-05,1E-05,0.010085,1E-05,0.024801,1E-05,0.965054,1E-05,1E-05
NCSU_TR_05_07,SRR19456415,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR8,TUR13,1E-05,1E-05,0.006131,1E-05,1E-05,0.40654,0.58727,1E-05,1E-05
NCSU_TR_05_15,SRR19456571,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR3,TUR5,TUR6,TUR9,1E-05,1E-05,0.001296,1E-05,1E-05,1E-05,0.998634,1E-05,1E-05
NCSU_TR_05_20,SRR19456607,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR7,1E-05,1E-05,0.005336,1E-05,1E-05,0.00971,0.984894,1E-05,1E-05
NCSU_TR_05_22,SRR19456606,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR2,TUR5,1E-05,1E-05,1E-05,1E-05,1E-05,0.074889,0.925041,1E-05,1E-05
NCSU_TR_06_05,SRR19456582,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,1E-05,1E-05,1E-05,1E-05,1E-05,0.227126,0.772804,1E-05,1E-05
NCSU_TR_06_10,SRR19456414,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,TUR7,TUR8,TUR13,1E-05,1E-05,1E-05,1E-05,1E-05,0.46163,0.5383,1E-05,1E-05
NCSU_TR_06_12,SRR19456570,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR10,0.02199,0.088362,1E-05,1E-05,0.020494,0.147815,0.721298,1E-05,1E-05
NCSU_TR_06_13,SRR19456604,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR7,1E-05,1E-05,0.000257,1E-05,1E-05,1E-05,0.999673,1E-05,1E-05
NCSU_TR_06_14,SRR19456603,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,1E-05,1E-05,1E-05,1E-05,1E-05,0.244752,0.755178,1E-05,1E-05
NCSU_TR_06_15,SRR19456602,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR3,TUR6,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
NCSU_TR_06_16,SRR19456569,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR3,TUR5,TUR6,TUR9,1E-05,1E-05,0.002592,1E-05,1E-05,1E-05,0.997338,1E-05,1E-05
NCSU_TR_06_17,SRR19456601,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR2,TUR2,TUR2,TUR5,1E-05,1E-05,1E-05,1E-05,1E-05,0.056055,0.943875,1E-05,1E-05
NCSU_US_00_01,SRR19456528,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_02,SRR19456527,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.999919,1E-05,1E-05,1.1E-05,1E-05,1E-05,1E-05
NCSU_US_00_03,SRR19456526,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_04,SRR19456525,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_06,SRR19456523,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_07,SRR19456522,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_08,SRR19456521,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.999912,1E-05,1.7E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_13,SRR19456453,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_15,SRR19456451,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_16,SRR19456546,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.999919,1E-05,1E-05,1.1E-05,1E-05,1E-05,1E-05
NCSU_US_00_18,SRR19456544,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_19,SRR19456543,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_21,SRR19456540,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_00_22,SRR19456539,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_06_19,SRR19456460,North America,USA,Georgia Thomasville,tritici,NCSU,30.92,-83.78,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1.5E-05,1E-05,0.999915,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_06_20,SRR19456536,North America,USA,North Carolina Calypso,tritici,NCSU,35.16,-78.1,2013,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.999916,1.4E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_06_21,SRR19456533,North America,USA,North Carolina Mt Olive,tritici,NCSU,35.23,-78.13,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_06_22,SRR19456449,North America,USA,New York Brockport,tritici,NCSU,43.22,-77.97,2013,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.999919,1.1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_06_23,SRR19456515,North America,USA,Pennsylvania Pennsylvania Furnace,tritici,NCSU,40.7,-77.96,2014,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_06_24,SRR19456459,North America,USA,Georgia Thomasville,tritici,NCSU,30.92,-83.78,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_07_01,SRR19456450,North America,USA,Pennsylvania Pennsylvania Furnace,tritici,NCSU,40.7,-77.96,2014,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_07_02,SRR19456532,North America,USA,North Carolina Mt Olive,tritici,NCSU,35.23,-78.13,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_07_03,SRR19456457,North America,USA,Georgia Sandersonville,tritici,NCSU,32.91,-82.73,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_07_05,SRR19456531,North America,USA,North Carolina Mt Olive,tritici,NCSU,35.23,-78.13,2014,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99991,1E-05,1E-05,1E-05,2E-05,1E-05,1E-05
NCSU_US_07_06,SRR19456448,North America,USA,Michigan Rogers City,tritici,NCSU,45.38,-83.81,2014,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_07_07,SRR19456463,North America,USA,Virginia Saluda,tritici,NCSU,32.5,-86.42,2013,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.999919,1E-05,1E-05,1.1E-05,1E-05,1E-05,1E-05
NCSU_US_07_08,SRR19456535,North America,USA,North Carolina Four Oaks,tritici,NCSU,35.35,-78.39,2013,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_07_09,SRR19456534,North America,USA,North Carolina Four Oaks,tritici,NCSU,35.35,-78.39,2013,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.999919,1.1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_07_10,SRR19456464,North America,USA,Arkansas Fayetteville,tritici,NCSU,36.07,-94.16,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_08_10,SRR19456466,North America,USA,Kansas Manhattan,tritici,NCSU,39.22,-96.58,2014,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
NCSU_US_08_12,SRR19456462,North America,USA,Virginia Saluda,tritici,NCSU,32.5,-86.42,2013,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.999919,1E-05,1E-05,1.1E-05,1E-05,1E-05,1E-05
NCSU_US_08_15,SRR19456465,North America,USA,Kansas Manhattan,tritici,NCSU,39.22,-96.58,2014,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
