Sample.Name,ID,Continent,Country,Region,Strain,Collection,Latitude,Longitude,Year.of.Collection,Pot.Field,Host,Status_world,Status_ext_eur,Status_recent_ext_eur,fs_level1,fs_level2,fs_level3,fs_level4,fs_level5,fs_level6,fs_level7,fs_level8,anc1,anc2,anc3,anc4,anc5,anc6,anc7,Mating.type
NCSU_US_06_19,SRR19456460,North America,USA,Georgia Thomasville,tritici,NCSU,30.92,-83.78,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_06_20,SRR19456536,North America,USA,North Carolina Calypso,tritici,NCSU,35.16,-78.1,2013,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_06_21,SRR19456533,North America,USA,North Carolina Mt Olive,tritici,NCSU,35.23,-78.13,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_06_22,SRR19456449,North America,USA,New York Brockport,tritici,NCSU,43.22,-77.97,2013,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_06_23,SRR19456515,North America,USA,Pennsylvania Pennsylvania Furnace,tritici,NCSU,40.7,-77.96,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_06_24,SRR19456459,North America,USA,Georgia Thomasville,tritici,NCSU,30.92,-83.78,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_07_01,SRR19456450,North America,USA,Pennsylvania Pennsylvania Furnace,tritici,NCSU,40.7,-77.96,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_07_02,SRR19456532,North America,USA,North Carolina Mt Olive,tritici,NCSU,35.23,-78.13,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_07_03,SRR19456457,North America,USA,Georgia Sandersonville,tritici,NCSU,32.91,-82.73,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_07_04,SRR19456455,North America,USA,Georgia Sandersonville,tritici,NCSU,32.91,-82.73,2014,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_US_07_05,SRR19456531,North America,USA,North Carolina Mt Olive,tritici,NCSU,35.23,-78.13,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_07_06,SRR19456448,North America,USA,Michigan Rogers City,tritici,NCSU,45.38,-83.81,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_07_07,SRR19456463,North America,USA,Virginia Saluda,tritici,NCSU,32.5,-86.42,2013,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_07_08,SRR19456535,North America,USA,North Carolina Four Oaks,tritici,NCSU,35.35,-78.39,2013,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_07_09,SRR19456534,North America,USA,North Carolina Four Oaks,tritici,NCSU,35.35,-78.39,2013,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_07_10,SRR19456464,North America,USA,Arkansas Fayetteville,tritici,NCSU,36.07,-94.16,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_08_10,SRR19456466,North America,USA,Kansas Manhattan,tritici,NCSU,39.22,-96.58,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_08_11,SRR19456458,North America,USA,Georgia Thomasville,tritici,NCSU,30.92,-83.78,2014,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_US_08_12,SRR19456462,North America,USA,Virginia Saluda,tritici,NCSU,32.5,-86.42,2013,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_08_13,SRR19456454,North America,USA,Georgia Sandersonville,tritici,NCSU,32.91,-82.73,2014,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_US_08_14,SRR19456461,North America,USA,Virginia Saluda,tritici,NCSU,32.5,-86.42,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_US_08_15,SRR19456465,North America,USA,Kansas Manhattan,tritici,NCSU,39.22,-96.58,2014,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NLNI042201,NLNI042201,Europe,Netherlands,Nijmegen,tritici,2022,51.841595,5.862651,2022,Pot,6n,Included,Included,Included,N_Europe,N_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_2_1
NLNI042202,NLNI042202,Europe,Netherlands,Nijmegen,tritici,2022,51.841595,5.862651,2022,Pot,6n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NLNI042203,NLNI042203,Europe,Netherlands,Nijmegen,tritici,2022,51.841595,5.862651,2022,Pot,4n,Included,Included,Included,N_Europe,N_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
NLNI042204,NLNI042204,Europe,Netherlands,Nijmegen,triticale,2022,51.841595,5.862651,2022,Pot,4n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NLNI042205,NLNI042205,Europe,Netherlands,Nijmegen,triticale,2022,51.841595,5.862651,2022,Pot,Triticale,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NLNI042206,NLNI042206,Europe,Netherlands,Nijmegen,triticale,2022,51.841595,5.862651,2022,Pot,Triticale,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NLNI042207,NLNI042207,Europe,Netherlands,Nijmegen,triticale,2022,51.841595,5.862651,2022,Pot,Rye,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NLTX072301,NLTX072301,Europe,Netherlands,Texel,tritici,2023,53.151129026273,4.85575686935028,2023,Pot,6n,Included,Included,Included,N_Europe,N_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe1,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
NLTX072302,NLTX072302,Europe,Netherlands,Texel,tritici,2023,53.151129026273,4.85575686935028,2023,Pot,4n,Included,Included,Included,N_Europe,N_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe,NW_Europe1,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_2_1
PLBA092301,PLBA092301,Europe,Poland,Bakow,tritici,2023,49.89493148,18.7321024145886,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.928576,1E-05,1E-05,1E-05,0.071374,1E-05,1E-05,1_1_3
PLBA092305,PLBA092305,Europe,Poland,Bakow,tritici,2023,49.89493148,18.7321024145886,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLBI082201,PLBI082201,Europe,Poland,Białogard,tritici,2022,53.9872,16.0123,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_2_1
PLBI082202,PLBI082202,Europe,Poland,Białogard,triticale,2022,53.9872,16.0123,2022,Field,6n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
PLBI082203,PLBI082203,Europe,Poland,Białogard,tritici,2022,53.9872,16.0123,2022,Field,6n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
PLBI082212,PLBI082212,Europe,Poland,Białogard,triticale,2022,53.9872,16.0123,2022,Field,triticale,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
PLBI082215,PLBI082215,Europe,Poland,Białogard,triticale,2022,53.9872,16.0123,2022,Field,triticale,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
PLCZ072206,PLCZ072206,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLCZ072210,PLCZ072210,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.926755,0.002057,1E-05,1E-05,0.071149,1E-05,1E-05,1_2_1
PLCZ072212,PLCZ072212,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,Europe_NE+old,E_Europe,E_Europe,E_Europe,0.833232,0.027512,1E-05,1E-05,0.137062,1E-05,0.002164,1_2_1
PLCZ072215,PLCZ072215,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLCZ072305,PLCZ072305,Europe,Poland,Czesławice,tritici,2023,51.301894,22.255476,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.986276,1E-05,1E-05,1E-05,0.013674,1E-05,1E-05,1_2_1
PLCZ072306,PLCZ072306,Europe,Poland,Czesławice,tritici,2023,51.301894,22.255476,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLDE082230,PLDE082230,Europe,Poland,Dębina,triticale,2022,54.129,19.0352,2022,Field,Triticale,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
PLKB092303,PLKB092303,Europe,Poland,Kobierzyce,tritici,2023,50.97025297,16.9353795081708,2023,Field,6n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
PLKB092305,PLKB092305,Europe,Poland,Kobierzyce,tritici,2023,50.97025297,16.9353795081708,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.985693,1E-05,1E-05,1E-05,1E-05,1E-05,0.014257,1_1_3
PLKO082237,PLKO082237,Europe,Poland,Kopaszewo,tritici,2022,52.0085,16.8176,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.985273,1E-05,1E-05,1E-05,0.014677,1E-05,1E-05,1_1_3
PLKO082242,PLKO082242,Europe,Poland,Kopaszewo,tritici,2022,52.0085,16.8176,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_2_1
PLKO082243,PLKO082243,Europe,Poland,Kopaszewo,tritici,2022,52.0085,16.8176,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.985417,1E-05,1E-05,1E-05,0.014533,1E-05,1E-05,1_2_1
PLNA082247,PLNA082247,Europe,Poland,Nagradowice,tritici,2022,52.3199,17.1496,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_2_1
PLNA082249,PLNA082249,Europe,Poland,Nagradowice,tritici,2022,52.3199,17.1496,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLRA082254,PLRA082254,Europe,Poland,Radzików,tritici,2022,52.2289,20.6159,2022,Field,6n,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,S_Europe,SE_Europe,SE_Europe2,0.119155,0.824398,1E-05,1E-05,1E-05,0.009474,0.046943,1_1_3
PLRA082257,PLRA082257,Europe,Poland,Radzików,tritici,2022,52.2289,20.6159,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_2_1
PLRA082270,PLRA082270,Europe,Poland,Radzików,tritici,2022,52.2289,20.6159,2022,Field,Triticale,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.927772,1E-05,1E-05,1E-05,0.072178,1E-05,1E-05,1_1_3
PLRA092314,PLRA092314,Europe,Poland,Radzikow,triticale,2023,52.2165139100872,20.6504280750113,2023,Field,Triticale,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
PLRA092317,PLRA092317,Europe,Poland,Radzikow,triticale,2023,52.2165139100872,20.6504280750113,2023,Field,Triticale,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
PLRA092320,PLRA092320,Europe,Poland,Radzikow,tritici,2023,52.21651391,20.6504280750113,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.862011,1E-05,1E-05,1E-05,0.131779,0.000402,0.005779,1_2_1
PLRA092321,PLRA092321,Europe,Poland,Radzikow,tritici,2023,52.21651391,20.6504280750113,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.871404,0.004624,1E-05,0.006063,0.112727,1E-05,0.005163,1_1_3
PLRA092322,PLRA092322,Europe,Poland,Radzikow,tritici,2023,52.2165139100872,20.6504280750113,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.837071,0.002771,1E-05,1E-05,0.151142,1E-05,0.008986,1_1_3
PLSK082271,PLSK082271,Europe,Poland,Skołoszów,tritici,2022,49.9321,22.8091,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99944,1E-05,1E-05,1E-05,1E-05,1E-05,0.00051,1_2_1
PLSK082274,PLSK082274,Europe,Poland,Skołoszów,tritici,2022,49.9321,22.8091,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.971487,0.019424,1E-05,1E-05,1E-05,0.007775,0.001285,1_2_1
PLSK082276,PLSK082276,Europe,Poland,Skołoszów,tritici,2022,49.9321,22.8091,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLSK092301,PLSK092301,Europe,Poland,Skoloszow,tritici,2023,49.9341297003914,22.818170696565,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.961306,1E-05,1E-05,1E-05,0.038644,1E-05,1E-05,1_1_3
PLSK092305,PLSK092305,Europe,Poland,Skoloszow,tritici,2023,49.9341297,22.818170696565,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.993334,1E-05,1E-05,1E-05,1E-05,1E-05,0.006616,1_1_3
PLSM082283,PLSM082283,Europe,Poland,Smolice,tritici,2022,51.6987,17.1794,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.944767,1E-05,1E-05,1E-05,0.033478,0.006765,0.014961,1_1_3
PLSM082285,PLSM082285,Europe,Poland,Smolice,tritici,2022,51.6987,17.1794,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLSM082286,PLSM082286,Europe,Poland,Smolice,tritici,2022,51.6987,17.1794,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
PLSM092311,PLSM092311,Europe,Poland,Smolice,tritici,2023,51.70576312,17.1658711553491,2023,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.969745,1E-05,1E-05,1E-05,1E-05,0.018761,0.011454,1_2_1
PLSM092312,PLSM092312,Europe,Poland,Smolice,triticale,2023,51.70576312,17.1658711553491,2023,Field,6n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
PLST082288,PLST082288,Europe,Poland,Strzelce,triticale,2022,52.3056,19.425,2022,Field,6n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
PLST082289,PLST082289,Europe,Poland,Strzelce,tritici,2022,52.3056,19.425,2022,Field,6n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
POL_1,SRR11548135,Europe,Poland,Poland,tritici,Before 2022,51.8503,16.5819,2017,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.994967,0.004983,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
POL_3,SRR11548134,Europe,Poland,Poland,tritici,Before 2022,51.865278,17.161111,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.942962,1E-05,1E-05,1E-05,0.056988,1E-05,1E-05,1_1_3
POL_5,SRR11548133,Europe,Poland,Poland,tritici,Before 2022,50.156667,18.132778,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.990086,1E-05,1E-05,1E-05,0.001584,1E-05,0.00829,1_1_3
POL_6,SRR11548132,Europe,Poland,Poland,tritici,Before 2022,54.0586,18.8646,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.95236,1E-05,1E-05,1E-05,0.04759,1E-05,1E-05,1_1_3
PTOD042301,PTOD042301,Europe,Portugal,Odemira (São Martinho das Amoreiras),tritici,2023,37.654722,-8.394167,2023,Pot,6n,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,Spain,Spain_N,Spain_admx,S_Spain_admx,0.271512,0.728438,1E-05,1E-05,1E-05,1E-05,1E-05,1_2_1
PTOD042302,PTOD042302,Europe,Portugal,Odemira (São Martinho das Amoreiras),triticale,2023,37.654722,-8.394167,2023,Pot,4n,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
ROGT052201,ROGT052201,Europe,Romania,Gottlob,tritici,2022,45.9407,20.6845,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,Europe_NE+old,E_Europe,E_Europe,E_Europe,0.807533,1E-05,1E-05,1E-05,0.187068,1E-05,0.00536,1_1_3
ROGT052209,ROGT052209,Europe,Romania,Gottlob,tritici,2022,45.9407,20.6845,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,Europe_NE+old,E_Europe,E_Europe,E_Europe,0.794009,1E-05,1E-05,1E-05,0.186736,1E-05,0.019214,1_1_3
ROLV052202,ROLV052202,Europe,Romania,Lovrin,tritici,2022,45.96114,20.76975,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,Europe_NE+old,E_Europe,E_Europe,E_Europe,0.785075,0.041595,1E-05,0.000761,0.172538,1E-05,1E-05,1_1_3
ROLV052206,ROLV052206,Europe,Romania,Lovrin,tritici,2022,45.96114,20.76975,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,Europe_NE+old,E_Europe,E_Europe,E_Europe,0.669772,0.060783,1E-05,1E-05,0.244484,1E-05,0.024931,1_1_3
ROLV052209,ROLV052209,Europe,Romania,Lovrin,tritici,2022,45.96114,20.76975,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.972724,1E-05,1E-05,1E-05,0.017786,0.00945,1E-05,1_1_3
RUS_C1,SRR11548131,Europe,Russia,Russia,tritici,Before 2022,57.6852778,62.3697222,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
RUS_K2,SRR11548130,Europe,Russia,Russia,tritici,Before 2022,55.2544444,67.6913889,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
RUS_O1a,SRR11548129,Europe,Russia,Russia,tritici,Before 2022,54.983333,73.366667,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
RUS_O1b,SRR11548128,Europe,Russia,Russia,tritici,Before 2022,54.983333,73.366667,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
S-1201,SRR2153117,Europe,Switzerland,Switzerland: Fontanezier,secalis,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
S-1203,SRR2153118,Europe,Switzerland,Switzerland: Susten,secalis,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
S-1391,SRR2153119,Europe,Switzerland,Switzerland: Grimenz,secalis,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
S-1400,SRR2153120,Europe,Switzerland,Switzerland: Erschmatt,secalis,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
S-1459,SRR2153116,Europe,Switzerland,Switzerland: Erschmatt,secalis,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
SEAB072243,SEAB072243,Europe,Sweden,St. Aby,tritici,2022,58.241124,14.713719,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.976351,0.005767,1E-05,0.004063,1E-05,1E-05,0.013788,1_1_3
SEAB072246,SEAB072246,Europe,Sweden,St. Aby,tritici,2022,58.241124,14.713719,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
SEUP072201,SEUP072201,Europe,Sweden,Uppsala,tritici,2022,59.73003,17.797,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.904622,1E-05,1E-05,1E-05,0.095328,1E-05,1E-05,1_1_3
SEUP072203,SEUP072203,Europe,Sweden,Uppsala,tritici,2022,59.73003,17.797,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.89947,1E-05,1E-05,1E-05,0.10048,1E-05,1E-05,1_1_3
SEUP072204,SEUP072204,Europe,Sweden,Uppsala,tritici,2022,59.73003,17.797,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
T1-20,SRR2153125,Europe,Switzerland,Switzerland: Delley,triticale,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
T1-23,SRR2153083,Europe,Switzerland,Switzerland: Delley,triticale,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
T1-8,SRR2153124,Europe,Switzerland,Switzerland: Delley,triticale,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
T3-16,SRR2153104,Europe,Switzerland,Switzerland: Reckenholz,triticale,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
T3-4,SRR2153081,Europe,Switzerland,Switzerland: Reckenholz,triticale,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
T3-8,SRR2153082,Europe,Switzerland,Switzerland: Reckenholz,triticale,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
T3-9,SRR2153093,Europe,Switzerland,Switzerland: Reckenholz,triticale,Before 2022,NA,NA,2013,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
