"isolate","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","ID","Continent","Country","Region","Strain","Collection","Latitude","Longitude","Year.of.Collection","Pot.Field","Host","Status_world","Status_ext_eur","Status_recent_ext_eur","fs_level1","fs_level2","fs_level3","fs_level4","fs_level5","fs_level6","fs_level7","fs_level8","anc1","anc2","anc3","anc4","anc5","anc6","anc7","Mating.type"
"FRBE052201",-9.94087816360942,-58.0384184638882,32.4206050930898,4.18292207567196,-2.64347388653508,-0.200314370131323,3.84944797621964,-5.24796324102648,7.23331942412464,7.82616289136208,"FRBE052201","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRBE052202",-6.44332053725781,-47.1792092516389,20.9766190910512,-2.76329221257336,0.168143355623052,3.85772524069059,3.45995994225311,-8.83409575598979,16.9972469536384,5.04013448665417,"FRBE052202","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","FR_Bergerac",0.891049,0.108901,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRBE052204",-3.30334929519558,-44.9068623446665,18.0285222972077,-8.2720835720789,6.23656464549275,-0.7584699004694,1.20066616658298,-9.74493172385866,9.6657694889151,5.47055602908187,"FRBE052204","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","FR_Bergerac",0.805058,0.186832,1e-05,1e-05,1e-05,1e-05,0.00807,"1_2_1"
"FRCL052201",23.4758871098883,-11.1319240525742,-37.4578475438315,-39.5412609600324,18.347877174562,9.93008580554129,2.6480201463498,-2.5139350387415,-0.293861357295557,-4.8521936738211,"FRCL052201","Europe","France","Clarensac","tritici","2022",43.826,4.218,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.302304,0.697646,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCL052202",22.862025721463,-13.8968195549729,-36.6701698634684,-47.6405987082841,17.7133247237742,7.99554314114705,-0.0382128082043469,-3.90659320220562,-1.93904944596515,4.67806786777219,"FRCL052202","Europe","France","Clarensac","tritici","2022",43.826,4.218,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.313319,0.686244,1e-05,1e-05,1e-05,1e-05,0.000397,"1_1_3"
"FRCL052301",-10.3580277835207,-53.8234804690679,30.5518309242124,5.56981362995657,-3.61985911119011,3.74001349532205,8.37707945930282,-9.46391904706822,9.32046519074561,2.53579086348578,"FRCL052301","Europe","France","Clarensac","tritici","2023",43.826,4.218,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCL052302",22.8338150252603,-12.7786577203271,-32.9848414114049,-48.9458249510643,15.4588977528014,13.1949166777015,5.07482447707197,-2.11545118847121,3.56663391301553,-5.46358988273428,"FRCL052302","Europe","France","Clarensac","tritici","2023",43.826,4.218,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.324642,0.675308,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042201",-16.5111006867615,-56.1040890462859,35.4366527633715,7.5789388838735,-1.13226086497274,7.65863321362973,1.02965105081172,-6.54634845205214,10.8369463363497,7.57514868620209,"FRCO042201","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRCO042202",-12.3738691394601,-66.9520106820849,44.5687954990123,8.03567652226319,-1.97086384884137,10.5114526573092,9.57745543912508,-10.1697361055527,3.52564164062483,3.98264453478822,"FRCO042202","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042203",-14.8553903667162,-63.5545604366284,41.838236033613,3.02338675178022,-2.23768559607102,5.27362717803441,3.37636165451313,-4.02680217198381,-1.46472855502212,-0.0480850548041253,"FRCO042203","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042204",-13.4430215608075,-59.2519634707603,39.9359327892487,0.398667871430127,6.94859598975187,7.43076267193214,8.75966561376137,-12.1945962848267,-5.28576308342063,-1.43266573966529,"renamed_FRCO042204","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRLO052301",-12.9811638939257,-53.5165644818648,31.1785211743171,-0.523981835632002,-2.79730647809696,3.44017843682411,7.84814666682464,-12.3647618783785,8.82372719225154,-3.079026668575,"FRLO052301","Europe","France","Louhans","tritici","2023",46.63110745,5.23174322208867,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRLO052302",-9.02218435247959,-61.0357784706655,31.9203679686668,0.0606088801820138,-2.86313070484907,1.80887796861753,5.96463940945499,-9.21044129314983,18.3253555870315,-2.55759009345142,"FRLO052302","Europe","France","Louhans","tritici","2023",46.63110745,5.23174322208867,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMP052201",-18.1007521114567,-61.0781889255757,37.0973580547753,4.77227412395386,0.331628649806501,4.78908410617774,4.95841233856881,-10.9810895830133,1.87562887959503,0.752886269847223,"FRMP052201","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052202",-11.0624189586387,-64.2366346802973,37.4766755737898,4.6000874687778,-0.257597495329152,0.997016051042606,2.2741044251586,-7.00416969618102,5.34342424541405,5.95144330874048,"FRMP052202","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052203",-13.0355369854803,-63.0928131379816,39.2188173368523,-0.181323318630784,-0.00713782621367633,2.76816120902074,5.03970457116371,-12.2437114751588,11.3711986510556,14.1611667629211,"FRMP052203","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052204",-12.8255691421868,-60.4250928330216,38.9153409835334,4.10111606999776,-5.46496594799237,8.85412195309929,0.774057138482116,-1.43168519529643,8.42721933705113,-0.988403641267497,"FRMP052204","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMP052206",-10.8912188229451,-61.263370264011,35.6058738929719,3.30573815490647,1.2255525232278,4.52960172139561,9.03706608357311,-9.49977613540998,14.7084099517607,2.26473444002247,"FRMP052206","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMU052302",-14.0199646470381,-63.4278467160836,33.9756412712276,1.65712892307378,-3.42973327009714,2.90776796690151,6.97751693531423,-4.98697452612759,6.42834433966087,7.14418355399205,"FRMU052302","Europe","France","Munster","tritici","2023",48.03480211,7.136236275,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMU052303",-10.8454591367509,-56.9854174844589,33.8128089928644,1.01644478684185,2.28701334331099,2.54458410458092,8.67012434651533,-6.32741739203249,6.9034222941691,0.650187756782741,"FRMU052303","Europe","France","Munster","tritici","2023",48.03480211,7.136236275,"2023","Pot","Triticale","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052204",-18.0898441736206,-63.787811660999,46.8675018603092,7.47204253724195,-0.27049480740414,12.5526037586189,9.36025608920135,-13.1008572352819,11.3872457126903,3.72085334122571,"FRNE052204","Europe","France","Mourmelon","tritici","2022",49.14827083,4.360349464,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052205",-17.5153342879316,-62.8556392156018,40.5615846328647,8.73229834926419,1.22517308507558,3.44311196138212,7.84454508857564,-17.1507883655099,10.1002139979182,2.98735829483932,"FRNE052205","Europe","France","Mourmelon","tritici","2022",49.14827083,4.360349464,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052208",-13.0123007105136,-63.6817824358319,42.8290412516387,-1.88201739267609,-2.96669049736593,12.5487533350274,13.7005911898878,-17.6298440516876,9.79202462029398,-1.80200928994773,"FRNE052208","Europe","France","Cuperly","tritici","2022",49.05512806,4.436114757,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRRI052203",-14.2321364177926,-64.4219755279272,46.9224199184459,5.57074352765792,3.42697234922422,9.49107151355069,12.2112847291524,-12.1797637124681,-6.03950130016603,13.0537982035566,"FRRI052203","Europe","France","Riom","tritici","2022",45.894536,3.141422,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRRI052204",-11.5982370208614,-59.5496835740264,37.4599338353068,3.15744133844431,-2.56005831452053,9.15986871532743,5.358037961957,-2.23745334072062,4.97409570198347,3.13003360474361,"FRRI052204","Europe","France","Riom","tritici","2022",45.894536,3.141422,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.990055,1e-05,1e-05,1e-05,1e-05,1e-05,0.009895,"1_2_1"
"FRRN052301",-13.4731389321524,-63.5926954643928,44.2885966470776,4.94092180460141,-0.624245440817304,5.25404951264915,8.42012535783992,-7.52239520176949,-2.29786803768363,5.19218657247726,"FRRN052301","Europe","France","Rennes","tritici","2023",48.10015077,-1.680136345,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRRN052302",-13.0102302361738,-60.6516391958644,34.926642153561,7.80896449720672,-0.897105246903989,7.53412440678341,9.39463537068201,-16.3699474094603,12.0519685026883,3.64320733922111,"FRRN052302","Europe","France","Rennes","tritici","2023",48.10015077,-1.680136345,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSA042201",-7.580034382887,-62.2855795728898,36.3865221742737,3.88412279233217,-2.17014283597458,5.08669425724288,9.62750015734386,-3.36242024045788,6.66608303047975,4.01243804875707,"renamed_FRSA042201","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042202",-12.7391733390674,-63.7982216877478,43.9152118375154,6.45857666269242,1.96562248597151,7.56802748066243,9.88893240418573,-9.00549464423202,0.716897641990019,2.76614019313285,"FRSA042202","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042203",-8.58033425499756,-62.4767706235475,38.8776939472273,6.34780780355744,-2.53746725544797,6.09183910946965,2.00035068420448,-2.96896703537896,1.46745245745236,5.08281408666876,"FRSA042203","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042204",-9.89781942319128,-56.733624736803,37.8710023361873,-0.268621221889955,-1.45237508020181,2.18941302645025,7.20296833774353,-13.0799402390606,10.5704664446461,3.94497623946006,"FRSA042204","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSB042201",-12.3723755572958,-66.5616960258468,40.2984394697831,2.64603109654697,-4.5301082492962,6.89248294467118,9.72070343813542,-13.8194589441666,9.24543410615298,8.78436908408541,"renamed_FRSB042201","Europe","France","Saint-Brieuc","tritici","2022",48.44729,-2.73981,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSB042203",-19.4899646452049,-66.2069722733803,42.9157299664026,4.92361067406386,1.21939899414206,10.5544692832612,8.4152886952725,-14.3592663350884,9.83551296533937,12.5200596722739,"FRSB042203","Europe","France","Saint-Brieuc","tritici","2022",48.44729,-2.73981,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSB042204",-16.1519732758668,-62.5058756553645,41.4820909481999,5.60500663985258,2.23869044553966,6.98168656318008,7.00702486242138,-9.5972680888653,9.78100532654251,8.19561628440621,"FRSB042204","Europe","France","Saint-Brieuc","tritici","2022",48.44729,-2.73981,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSD062201",-12.7845673218304,-62.1704788069076,39.5054911035316,1.68373948831481,-3.32107912977686,3.22430114653842,11.5813960475429,-13.2557395697515,6.67200572807628,-0.323686585879057,"FRSD062201","Europe","France","Saint-Dyé-sur-Loire","tritici","2022",47.653814,1.481745,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSD062202",-8.79205648215576,-65.479520450514,41.7404670569184,5.76721980800083,-0.935714007006628,10.7922024665944,19.0144281189809,-7.43396727153268,-7.5815748689964,9.38384234190764,"FRSD062202","Europe","France","Saint-Dyé-sur-Loire","tritici","2022",47.653814,1.481745,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSD062203",-9.84624962214707,-58.1862878967028,36.8264770389084,9.88044143806303,-0.311486913269393,3.36707098697102,3.14372618056933,-5.86663057638057,4.16690940669383,8.81940330092193,"FRSD062203","Europe","France","Saint-Dyé-sur-Loire","tritici","2022",47.653814,1.481745,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSD062204",-14.8002459469776,-63.8486414954834,42.6573976205351,-0.609347738237424,-2.64996633325406,-1.55183313658506,2.96164879064292,-14.4851670941531,14.9614852804915,-2.34451319786067,"FRSD062204","Europe","France","Saint-Dyé-sur-Loire","tritici","2022",47.653814,1.481745,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe1",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSG052301",-13.8461633507375,-57.5419625627885,37.4430059333207,2.59700262614856,0.244934215036696,8.15187557642307,6.20786291018069,-8.29363370038975,-2.56469487326078,-1.96437276639059,"FRSG052301","Europe","France","St Germain Du Bois","tritici","2023",46.7502397922701,5.24444256674623,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe1",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSG052302",-11.7864096637745,-53.1711489302668,26.5268504513306,2.57339383814347,-3.77788285112392,2.03881658841758,1.76524294726814,-3.16804689752244,2.52219432236528,1.313222768348,"FRSG052302","Europe","France","St Germain Du Bois","tritici","2023",46.7502397922701,5.24444256674623,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.981462,0.018488,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"GBR_JIW11",-15.643190431184,-74.2942004812977,52.47775710795,15.6371027171644,1.91084501654421,16.8043960482661,14.5615310784765,-20.823518384201,0.575931636629017,2.87485204766178,"SRR11548188","Europe","United Kingdom","United Kingdom","tritici","Before 2022",NA,NA,"","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe2","old_Europe2",0.991907,1e-05,0.008043,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"GBR_JIW48",-13.0445797780572,-64.1084870747346,48.2764716312789,2.01222685635318,-3.06644758661009,0.929773685827256,12.9793670656299,-9.45449274544011,2.89910068824255,3.9633517502022,"SRR11548187","Europe","United Kingdom","United Kingdom","tritici","Before 2022",NA,NA,"","","","Included","Included","Excluded","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
